USER_UUID,'83d91a0a-6a92-47f5-9eed-ae26a594a647','0367c168-ac79-4dc7-84c4-d44b653ba68e','f5915c80-d3bc-4801-86d3-9ac00b9e41ae','a9e85627-81e8-4c27-bcdf-e9a34b66329e','e6926645-d006-4742-8397-d4e415e8678f','259ebe96-71cd-4e3f-a14c-0e174ffcbcec','d6b6769d-b02e-4ca7-9702-1e390006d293','5367c1a1-6322-457f-84b0-51b5301d48b4','9083f6c2-b037-488e-9096-194b209b5805','88d80727-970c-440a-a2c9-ad96e423cc13','c88d205a-7ddc-4b1b-8ea4-87e717b25230','31c97060-5518-4180-b74b-100f54e24ab1','52438211-603f-4f15-aa31-0db896ca3c18','a1a0a05d-e697-473d-9c02-6e6172283808','8ca3be93-7f70-45e5-a735-e4a2bda881c7','3e00cf89-d570-439a-919d-9fce068c9fc5','b8e60170-0dc1-4ca7-8c62-89b97e615d1d','9280a25f-35a1-44e1-9272-c6becb96c0ba','7bb2223c-84cb-46ec-8573-794021238886','16f344c7-38b6-490a-9477-886a06e6ef60','ff36935c-71b6-4310-a571-ccb358a77b3c','0de887ca-2972-4e04-a644-1cc63260bc65','b76b6589-4e8a-4c5c-961a-2d50a28aa034','1fa2b1a3-1a6e-470f-ad67-80e9ca5a8ce2','75eb0a77-6e3b-492c-81bd-791cf41aa09d','0fb977dd-8faf-4be7-9add-d043b747b945','0bc2b687-560f-4fbf-ab1e-35b76e545c43','77634265-6bcf-479c-92c3-a88cffd7f7b0','be9f23f9-5baa-494b-b41f-62f122e46782','9319c616-2822-4971-875a-837dd5ae6653','bcf492fd-1197-468b-b486-41e00f324d43','682d3673-2e82-4dd1-8dee-b8fe1394f74e','720a4f66-0e7f-472a-a90f-8a2b9063b629','84e9ecdd-030a-44ea-b1fd-539a052a09f3','a977416d-b2a5-4971-a914-99bfe854aadb','1639cde5-678c-469e-928d-9ad67f968bfc','d96db84d-052a-4117-9351-439afc3b62ae','da073e30-79e1-4742-8a16-5dbedb87b7e4','1af17e73-fd96-4722-b32b-336c903b9211','a5afda52-0475-4e0b-a830-aa929ac55fbd','c1a57b98-261f-423c-b2ac-4ae8b2c14356','38b3b679-009c-4951-9567-8002f7b969dd','fad894b3-179a-470a-b340-f744cebcffb3','3b63aad5-6742-43a3-a68e-8e9bb5833de1','98933de2-b3d5-499e-8de4-65e78303c135','2d9cede1-95b0-4da6-b405-73cc58c16333','3bc9df3c-694a-4562-a8a8-445730340eed','05cbacf9-1988-4b9a-bc63-3f6442a2500d','be87911f-fe7b-48a0-9319-1b8e6034230a','9752bba4-7ce3-4c1a-9c1e-254cb386b0fb','ab6e8115-d5f3-41c3-a5d7-2e3edc413d4e','3ff8d2bc-9c68-4fce-9faf-1b80ca33b153','f1262691-7c94-403a-8a64-d6563bcaf387','d2648054-267c-44f6-b178-5ff07624a64e','90441dc4-5ad0-483b-bb49-27a9466c07cf','2c71a858-5901-469c-b34f-aef5597db577','e83c391b-c935-4a1b-a5d1-f18a7a9ae200','e22d4f28-5254-4e17-8256-a2252457d4dc','296694ca-df57-4bc4-9a0c-f7a72a59a65e','9c649911-7040-4868-8d17-2409d52d512a','e7f7fba6-02c0-4df6-8f19-ffd6625d8d14','c5e8972c-fa66-49d6-b266-e2bf8958a65a','de3df29a-f878-4ea1-b8d8-3d8988d5e91b','d76257f8-d9b0-4da4-bc9a-93fc126f8a40','1fad83c2-fc73-427d-99af-c1f732159e5d'
061234f1-1d36-47c6-bac5-426f8597c540,1.0,,,,,,,0.0,1.0,1.0,0.0,,,1.0,,,,1.0,1.0,,,,0.0,1.0,1.0,,1.0,,,,1.0,1.0,0.0,,,,,,,,,,1.0,,0.0,0.0,,,,,1.0,,,,,,1.0,,1.0,1.0,0.0,,,,1.0
0646c628-38cf-4414-b8b5-f8d99b80ac0c,0.0,1.0,,,,,,,1.0,,,,,,,1.0,,0.0,,,,,,1.0,0.0,,1.0,,,1.0,0.0,1.0,0.0,,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,1.0,1.0,0.0,,,,,,0.0,1.0,,1.0,0.0,,,,1.0
064fad87-db91-40ff-8f1c-43ee5e03890e,,0.0,1.0,,,0.0,0.0,,,,,,1.0,,,0.0,1.0,,,0.0,0.0,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,,1.0,,0.0,1.0,,,1.0,,1.0,,,,1.0,,,
069311ff-4de1-41f6-8f09-cc4a59d3e87c,0.0,0.0,,,,1.0,,,0.0,1.0,,1.0,,,,1.0,,0.0,,,,,,,,1.0,,,,0.0,0.0,1.0,0.0,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,0.0,1.0,,0.0,0.0,,,,0.0
0711c26b-22b3-4f83-9e57-dbac43cd1f4c,0.0,,,,,,,1.0,0.0,,1.0,0.0,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,,1.0,0.0,,0.0,,1.0,,,,1.0,,,,,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0
07669e45-a0ca-49d9-908a-3362bb668695,0.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,0.0,,,,,0.0,,0.0,,,,,1.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,1.0,1.0,,,,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,,,
07967c64-1ac5-4654-aaa8-abf0e76ab291,0.0,,,,,,,0.0,,0.0,1.0,0.0,,1.0,,,,1.0,1.0,,,,1.0,0.0,,,1.0,,,1.0,,1.0,0.0,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,0.0,1.0,1.0,,0.0,,,,1.0
0796d2b2-2736-416f-bc09-4fa02103b686,,1.0,,,,,,,0.0,,1.0,,,,1.0,1.0,,0.0,1.0,,,,0.0,,0.0,1.0,1.0,,,1.0,0.0,0.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,0.0,1.0,1.0,1.0,,,,,1.0
07a4c328-570e-492a-a322-1cefbfd6fc2a,1.0,1.0,,,,0.0,,,,,,0.0,,,0.0,1.0,1.0,1.0,,1.0,,0.0,,,0.0,1.0,1.0,,,0.0,,,1.0,,,,0.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,0.0,0.0,,,,,,,1.0,,,,,,,
07d07112-24b1-4a4e-9279-b08786041d96,1.0,,,,,1.0,,,0.0,1.0,,,,0.0,1.0,1.0,,0.0,0.0,,,,,,0.0,1.0,1.0,,,1.0,,0.0,0.0,,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,0.0,1.0,1.0,,0.0,,,,
07e8dd59-5ef2-47a1-a190-4fa00d9685bf,0.0,0.0,,,,1.0,0.0,,0.0,,0.0,,,,,,,0.0,,,1.0,,,,0.0,1.0,0.0,,,1.0,0.0,,0.0,,1.0,,,,,,,,0.0,1.0,0.0,,,1.0,,1.0,,,,,,,0.0,,1.0,1.0,0.0,,,,1.0
07efa3d4-a323-49fc-8188-37bf65870cc7,0.0,1.0,,,0.0,1.0,1.0,,,,,,0.0,,,1.0,1.0,0.0,,1.0,,,,,0.0,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,,0.0,1.0,,,,,,,
081e46f1-a598-4ab9-a2b5-08367c805496,0.0,1.0,,,,,,1.0,0.0,,1.0,0.0,,,,1.0,,1.0,0.0,,,,0.0,1.0,1.0,,,,,1.0,0.0,0.0,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,1.0,0.0,,,,,,,,1.0,,0.0,,,,0.0
08460fcf-cd45-4b79-9fb8-fc9c564a2f73,0.0,,,,,,,1.0,1.0,1.0,,0.0,,1.0,,0.0,,0.0,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,0.0,0.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,1.0,0.0,,,,1.0
084f2369-a06a-41b1-afb7-83f11c01f4c6,0.0,1.0,,,,0.0,1.0,,,,,,,,,0.0,,0.0,,,1.0,,0.0,1.0,0.0,1.0,0.0,,,1.0,0.0,1.0,,,,,,,1.0,,,1.0,,,,,0.0,0.0,,1.0,,,,,,,0.0,0.0,,,0.0,1.0,,,0.0
08be17b6-47dc-4786-bfbe-630ab30d1fb1,,,,,,,,,,,,1.0,,0.0,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,0.0,1.0,,,1.0,1.0,0.0,,,0.0,1.0,,,,,,,,,,1.0,,,,1.0,0.0,,,,,,0.0,1.0,,,0.0,,,,1.0
08eba696-ad01-4ed3-93e1-d08e8348e622,0.0,1.0,,,,,,,,,,,,0.0,,1.0,1.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,1.0,,,0.0,1.0,,0.0,,,,,,1.0,,,,1.0,,,0.0,1.0,1.0,,,0.0,,,,,,1.0,0.0,,,,,,,
090b97cd-3cdc-4acf-9d32-b801c951bc2b,0.0,,,,,1.0,,,0.0,,,,,,,0.0,,0.0,,,,,0.0,,0.0,1.0,1.0,,,,0.0,0.0,1.0,,,,,,,,,,1.0,0.0,,,0.0,,,,0.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0
098b46e0-c27e-4244-b8ce-fb4e73cc932e,,0.0,,0.0,,1.0,0.0,,,,,,,,0.0,0.0,1.0,,,0.0,1.0,,,,,,0.0,,,1.0,0.0,,,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,1.0,1.0,0.0,,,,,,,,0.0,,,,,,,
09ad11d8-876d-479d-94e1-90263658a882,,1.0,,,,1.0,,,0.0,0.0,,,,,,1.0,1.0,0.0,,,,,0.0,,0.0,0.0,1.0,,,1.0,0.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,0.0,0.0,1.0,,0.0,,,,
09cb22b1-b4c7-4ea1-b9f3-caa2b7680bc4,,1.0,,1.0,,,,,0.0,,1.0,,,,,1.0,,0.0,,,,,0.0,,0.0,1.0,1.0,,,1.0,0.0,1.0,,,1.0,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,0.0,,1.0,,0.0,,,,
0a1a0ecc-e763-4ccb-b8d9-252107ba2164,0.0,0.0,,,,,,,1.0,,1.0,,,,0.0,,,0.0,,,,0.0,,,1.0,1.0,1.0,,,1.0,0.0,,,,,,,,1.0,,,,,1.0,0.0,,1.0,0.0,,,,,,,,,0.0,0.0,1.0,,,0.0,,,
0af0b6a4-ce47-4ed1-b1ca-212e4613d0a3,0.0,,,1.0,,1.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,0.0,,0.0,1.0,1.0,,,1.0,0.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,,,
0b4c3066-04b8-453b-b77b-2cceb0f1b81b,0.0,,,,,,1.0,1.0,0.0,,0.0,0.0,,,,1.0,,,1.0,,,,0.0,,0.0,,1.0,,,,0.0,0.0,,,,1.0,,,,,,,1.0,,0.0,,,,,1.0,0.0,,,,,,0.0,1.0,1.0,,0.0,,,,
0bc0cb74-41f3-49b0-846b-0946fe61e508,,0.0,,,,,0.0,,,,,,1.0,,0.0,,1.0,,,1.0,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,,0.0,,0.0,,1.0,1.0,,,,,0.0,1.0,,0.0,,,1.0,,1.0,,1.0,,,0.0,,,,0.0,
0bf5afc5-9e21-4630-942c-94092f4347ae,0.0,,,,,,,,1.0,1.0,0.0,0.0,,,,1.0,,0.0,1.0,,,,0.0,,0.0,1.0,,,,1.0,1.0,0.0,0.0,,,,,,1.0,,,,,,,1.0,,1.0,,,0.0,,,,,,1.0,,,,0.0,,,,
0c041b81-00e6-4722-89b3-4e000ddabf0f,,0.0,,,,1.0,1.0,,,,,,1.0,,1.0,0.0,,,,,1.0,,,,,1.0,0.0,,,0.0,,,,1.0,,,,,0.0,,1.0,1.0,,,,,1.0,1.0,,0.0,,,,1.0,1.0,,,0.0,,,,1.0,,,
0c36411a-9362-4e4e-8e34-2b86b56bfbff,0.0,1.0,,,,,,,0.0,,,,,0.0,,1.0,,0.0,1.0,,,,,0.0,0.0,1.0,,,,1.0,0.0,0.0,0.0,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,0.0
0c7b939b-708c-43f3-a743-653885d15000,0.0,,,,,1.0,1.0,,0.0,0.0,,0.0,,,,1.0,,0.0,,,,,0.0,,0.0,1.0,1.0,,,1.0,0.0,,0.0,,1.0,,,,1.0,,,,0.0,1.0,,,,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,0.0
0c9233f0-a835-409f-b7f2-b4d7e3a594e7,,1.0,,,,,,0.0,0.0,1.0,,0.0,,,,1.0,,0.0,,,,,0.0,1.0,1.0,1.0,1.0,,,0.0,1.0,,,,,0.0,,,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
0cae9efb-05ac-4b0b-8caa-4d2c2d7e3919,0.0,1.0,,,,1.0,,,0.0,,0.0,,,,1.0,1.0,,,,1.0,,,1.0,,0.0,1.0,1.0,,,1.0,0.0,,,,0.0,,,,1.0,,,,0.0,,,,1.0,,,,0.0,,,,,,0.0,1.0,1.0,,,,,,
0cb2bd6d-660c-4785-81e7-1ab095ce24e0,0.0,,,,,,0.0,0.0,0.0,,,0.0,,,,0.0,,,,,1.0,1.0,0.0,,,,0.0,,,0.0,1.0,,,0.0,,,,,0.0,,,0.0,0.0,,,,,1.0,,1.0,0.0,,,,,,0.0,,,,0.0,0.0,,,0.0
0d254a42-5a83-4b63-ab05-847df16f52c3,,,,,,1.0,,1.0,1.0,,,,,0.0,,,,,,,1.0,,0.0,1.0,1.0,0.0,,,,1.0,0.0,,1.0,,,,,,1.0,,,,0.0,,,,1.0,1.0,,,,,,,,,0.0,1.0,1.0,,,1.0,,,0.0
0d4c3fbf-77bb-4ceb-b63a-fa379553dda8,0.0,1.0,,,,1.0,,0.0,1.0,1.0,1.0,0.0,,,,,,0.0,,,,,0.0,1.0,,1.0,,,,,1.0,0.0,1.0,,,,,,1.0,,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,1.0
0d8a1ddd-fb67-4c0b-bb3d-cff8e65314c5,0.0,,,,,,,,1.0,,,0.0,,,,0.0,,0.0,1.0,,1.0,0.0,,,,,1.0,,,1.0,0.0,0.0,0.0,,1.0,,,,1.0,,,,0.0,,,,1.0,1.0,,,0.0,,,,,,1.0,1.0,,,,,,,1.0
0e7c18d3-7480-414c-819d-92b3b1ebb181,,0.0,1.0,,,0.0,0.0,,,,1.0,,,,0.0,1.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,,1.0,0.0,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,0.0,,0.0,,,1.0,,1.0,,,,0.0,,,0.0,,,
0ea9cbf7-fede-4286-957e-f5a7c9c1ae60,0.0,0.0,,,,,,0.0,1.0,,,,,,1.0,1.0,,0.0,,,,,0.0,,,1.0,1.0,,,1.0,0.0,0.0,,,1.0,,,,1.0,,,,0.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0
0fa5b7f4-7687-491a-be86-fafff0823e0b,,0.0,,,,1.0,1.0,,0.0,,,,,,,1.0,,0.0,,,1.0,,0.0,,,0.0,1.0,,,0.0,,,,1.0,,,,,1.0,,,1.0,,,,,0.0,1.0,1.0,1.0,,1.0,,,,,0.0,,,,0.0,1.0,,,
1003e304-ca73-49ef-b1ac-c618e1bbda97,,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,0.0,1.0,0.0,1.0,,,,1.0,1.0,0.0,,,,0.0,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0
10236aa3-3b45-4fe2-b9f1-019c5c92f379,0.0,,,,,1.0,,1.0,0.0,,,0.0,,0.0,,1.0,,0.0,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,0.0,,,,
109277a5-bdd1-498d-a6cc-b773d3cca98f,,0.0,,1.0,,1.0,1.0,,0.0,,,,,,,0.0,1.0,,,0.0,1.0,,,0.0,,0.0,,,,,,,,0.0,,,0.0,1.0,1.0,,,,,,,,0.0,0.0,1.0,0.0,,1.0,,,,,,,,,,0.0,,,
109a04dd-2409-4c37-afc7-763bba5a1541,1.0,,,1.0,,,1.0,0.0,1.0,,,1.0,1.0,1.0,,,,0.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,0.0,,,1.0,,,,,,,,,1.0,0.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,1.0
109b9e36-3264-427c-93b1-0d0726bb60ba,,1.0,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,0.0,,1.0,1.0,,,1.0,1.0,0.0,0.0,,,0.0,,1.0,,,,,,0.0,,0.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0
10eb3e51-50e5-4223-9f10-f3137fbda007,,1.0,,,,1.0,0.0,,0.0,,,0.0,,1.0,,,,0.0,,0.0,0.0,,0.0,1.0,,1.0,,,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,,0.0
1117d4ae-6f67-4894-9662-2961fee79627,0.0,,,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,0.0,1.0,,,,1.0,,0.0,0.0,1.0,,,0.0,1.0,,0.0,,1.0,,1.0,1.0,1.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,1.0,1.0,0.0,,,,,0.0
1130799a-e940-4812-b331-9b8b8fe73a3d,1.0,,,,,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,,1.0,,0.0,,,0.0,1.0,,,1.0,0.0,0.0,,,1.0,,,,0.0,1.0,,,1.0,,,,1.0,1.0,,,0.0,,,,,,1.0,1.0,,1.0,,,,,1.0
115707ef-1e7f-4eac-b604-1783cd06518a,0.0,,,,,,1.0,0.0,,0.0,1.0,0.0,,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0,,,0.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,1.0
117442f1-55b0-4796-a8ec-c7037982d9c7,0.0,1.0,1.0,,,1.0,1.0,,0.0,,1.0,,,1.0,,1.0,,0.0,,,,,0.0,,1.0,1.0,1.0,,,,0.0,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,0.0,1.0,1.0,1.0,,,0.0
1198549c-2ca4-49d9-b790-dccde98401cb,0.0,0.0,,,,,0.0,,1.0,,,,,,,0.0,,0.0,,1.0,,0.0,,,0.0,0.0,,,,,,0.0,0.0,,1.0,,1.0,,0.0,,,,,,0.0,,,,1.0,0.0,,,,,,,,1.0,0.0,,,0.0,,,
119cbaa2-995d-43e8-a973-c45a4606238d,1.0,1.0,,,,,,0.0,0.0,1.0,,,,1.0,,1.0,,0.0,,,,,0.0,0.0,0.0,,1.0,,,1.0,1.0,,0.0,,,,,,1.0,,,,,1.0,,1.0,0.0,,,,,,,,,,,,1.0,1.0,,0.0,,,
124bf6ce-9857-4166-86f1-5ed79184e0ad,,,,,,,,,1.0,,1.0,,,0.0,,1.0,,0.0,,,,,0.0,,0.0,,0.0,0.0,,1.0,1.0,0.0,,,,,,,1.0,1.0,,,0.0,0.0,,,1.0,,,,,,,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0
12534af2-0685-4501-a5c8-d3cc2709d6f3,0.0,,1.0,,,,,,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,,,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,,,,,,,,,,1.0,,1.0,0.0,0.0,,,,,,,,,,,0.0,,0.0,,,,0.0
126ab412-7e27-4163-a2a3-39c3d20a3133,,0.0,,,,,0.0,,1.0,,,,,,1.0,1.0,,,0.0,1.0,1.0,1.0,1.0,,0.0,1.0,,,,,0.0,0.0,,,,0.0,,,1.0,,1.0,,,,,0.0,,0.0,,1.0,0.0,,1.0,,,,,1.0,,,,,,,
1291b846-6d39-45c0-86aa-04d2ba50bfa7,,,,1.0,,,,,1.0,,0.0,,,,,1.0,,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,,,,1.0,,,,1.0,0.0,1.0,0.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,
12cc820f-52f0-4172-bdc9-31b371b45e1b,0.0,,,1.0,,1.0,,,,1.0,,0.0,,1.0,,1.0,,1.0,,,1.0,,0.0,1.0,0.0,0.0,,,,1.0,,0.0,,,0.0,,,,,,,,0.0,,,,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,1.0
